"PVWatts: Hourly PV Performance Data"
"Requested Location:","new york"
"Location:","Lat, Lng: 40.73, -74.02"
"Lat (deg N):","40.73"
"Lng (deg W):","74.02"
"Elev (m):","0"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","31","2","0","0","19","3","0","19","0","0"
"7","31","3","0","0","19","3","0","19","0","0"
"7","31","4","0","0","19","3","0","19","0","0"
"7","31","5","284","32","20","2","25.143","18.84","88.915","66.871"
"7","31","6","578","67","22","2","191.748","25.513","534.448","503.101"
"7","31","7","725","86","24","2","413.097","33.917","1278.63","1227.628"
"7","31","8","808","98","27","2","630.381","43.098","1949.63","1876.493"
"7","31","9","856","106","28","1","811.878","52.876","2415.63","2324.657"
"7","31","10","895","104","29","1","948.148","58.139","2749.446","2644.457"
"7","31","11","909","105","29","1","1019.125","60.48","2918.349","2805.873"
"7","31","12","909","105","30","1","1021.161","61.706","2903.991","2792.161"
"7","31","13","883","111","30","2","950.033","55.483","2795.9","2688.877"
"7","31","14","853","107","30","2","819.402","52.171","2448.358","2356.057"
"7","31","15","802","100","29","2","639.635","46.461","1947.29","1874.237"
"7","31","16","718","89","28","2","424.519","39.572","1285.097","1233.902"
"7","31","17","572","70","27","1","203.262","33.514","555.864","524.023"
"7","31","18","290","35","25","1","28.643","24.898","98.487","76.263"
"7","31","19","0","0","21","4","0","21","0","0"
"7","31","20","0","0","21","4","0","21","0","0"
"7","31","21","0","0","20","4","0","20","0","0"
"7","31","22","0","0","20","4","0","20","0","0"
"7","31","23","0","0","19","3","0","19","0","0"
"8","1","0","0","0","19","3","0","19","0","0"
"8","1","1","0","0","19","3","0","19","0","0"
"8","1","2","0","0","19","3","0","19","0","0"
"8","1","3","0","0","19","2","0","19","0","0"
"8","1","4","0","0","19","2","0","19","0","0"
"8","1","5","76","35","20","1","28.789","18.655","101.893","79.605"
"8","1","6","298","111","22","1","169.564","25.472","517.982","487.011"
"8","1","7","438","152","23","1","347.442","32.727","1100.985","1055.142"
"8","1","8","349","254","24","1","482.722","38.566","1538.795","1479.707"
"8","1","9","353","322","25","1","618.934","44.05","1932.769","1860.239"
"8","1","10","101","401","26","1","495.735","42.053","1566.988","1506.986"
"8","1","11","90","439","25","2","532.073","38.896","1709.186","1644.462"
"8","1","12","130","453","25","2","596.443","40.631","1899.253","1827.923"
"8","1","13","69","399","24","3","464.416","34.953","1521.321","1462.796"
"8","1","14","5","185","24","3","181.562","28.025","615.067","581.84"
"8","1","15","15","220","23","3","220.968","27.235","750.837","714.305"
"8","1","16","64","195","22","2","216.987","26.838","732.25","696.181"
"8","1","17","0","95","22","2","89.524","23.397","309.995","283.565"
"8","1","18","0","14","21","1","13.252","19.655","46.69","25.433"
"8","1","19","0","0","20","1","0","20","0","0"
"8","1","20","0","0","20","1","0","20","0","0"
"8","1","21","0","0","20","1","0","20","0","0"
"8","1","22","0","0","20","1","0","20","0","0"
"8","1","23","0","0","20","1","0","20","0","0"
"8","2","0","0","0","20","2","0","20","0","0"
"8","2","1","0","0","19","2","0","19","0","0"
"8","2","2","0","0","19","2","0","19","0","0"
"8","2","3","0","0","19","2","0","19","0","0"
"8","2","4","0","0","19","3","0","19","0","0"
"8","2","5","0","14","19","3","13.255","17.686","47.119","25.854"
"8","2","6","0","38","19","4","36.032","18.353","127.704","104.924"
"8","2","7","16","164","19","5","163.164","20.973","569.449","537.293"
"8","2","8","158","284","19","6","384.564","24.851","1315.579","1263.468"
"8","2","9","290","344","20","6","590.182","29.766","1979.431","1905.213"
"8","2","10","176","422","20","6","596.02","30.135","1998.595","1923.678"
"8","2","11","229","448","21","5","689.612","34.151","2268.089","2182.982"
"8","2","12","334","425","21","5","780.304","36.048","2542.463","2446.287"
"8","2","13","226","420","22","4","642.268","36.041","2092.402","2014.015"
"8","2","14","358","331","22","3","636.259","37.027","2059.344","1982.189"
"8","2","15","100","286","22","2","346.184","31.581","1148.985","1101.777"
"8","2","16","121","201","22","2","251.245","28.158","837.346","798.62"
"8","2","17","68","113","21","2","121.963","23.371","407.988","379.469"
"8","2","18","143","40","20","2","32.704","19.471","115.319","92.776"
"8","2","19","0","0","19","2","0","19","0","0"
"8","2","20","0","0","18","3","0","18","0","0"
"8","2","21","0","0","18","2","0","18","0","0"
"8","2","22","0","0","18","2","0","18","0","0"
"8","2","23","0","0","17","3","0","17","0","0"
"8","3","0","0","0","17","3","0","17","0","0"
"8","3","1","0","0","17","3","0","17","0","0"
"8","3","2","0","0","17","3","0","17","0","0"
"8","3","3","0","0","17","3","0","17","0","0"
"8","3","4","0","0","17","3","0","17","0","0"
"8","3","5","0","11","17","4","10.409","15.712","37.335","16.25"
"8","3","6","0","7","18","4","6.624","16.673","23.656","2.82"
"8","3","7","0","106","20","4","100.792","20.792","353.255","325.914"
"8","3","8","0","105","21","3","99.981","22.101","348.298","321.063"
"8","3","9","16","258","22","3","261.876","26.987","891.413","851.28"
"8","3","10","24","321","23","3","334.09","30.105","1120.6","1074.203"
"8","3","11","31","347","24","2","378.33","33.46","1248.542","1198.435"
"8","3","12","31","349","24","2","380.503","33.655","1254.515","1204.231"
"8","3","13","73","400","24","1","469.543","38.321","1512.567","1454.323"
"8","3","14","54","334","24","1","375.665","35.929","1224.194","1174.805"
"8","3","15","178","288","23","0","404.15","39.405","1288.085","1236.8"
"8","3","16","72","195","23","0","220.637","33.233","721.173","685.378"
"8","3","17","55","110","22","0","116.11","26.652","384.468","356.459"
"8","3","18","62","38","21","0","32.593","20.683","114.289","91.765"
"8","3","19","0","0","20","1","0","20","0","0"
"8","3","20","0","0","20","1","0","20","0","0"
"8","3","21","0","0","20","1","0","20","0","0"
"8","3","22","0","0","19","1","0","19","0","0"
"8","3","23","0","0","19","1","0","19","0","0"
"8","4","0","0","0","19","1","0","19","0","0"
"8","4","1","0","0","19","1","0","19","0","0"
"8","4","2","0","0","18","1","0","18","0","0"
"8","4","3","0","0","18","1","0","18","0","0"
"8","4","4","0","0","18","1","0","18","0","0"
"8","4","5","141","33","20","1","25.69","18.554","90.968","68.886"
"8","4","6","430","85","22","1","173.646","25.588","503.285","472.649"
"8","4","7","599","115","23","1","383.87","33.854","1196.136","1147.567"
"8","4","8","689","138","24","1","593.778","41.952","1849.794","1780.215"
"8","4","9","5","191","25","1","187.381","31.796","623.362","589.937"
"8","4","10","788","157","26","1","908.982","51.957","2726.691","2622.689"
"8","4","11","106","443","27","2","552.802","42.609","1742.619","1676.757"
"8","4","12","120","432","28","2","565.278","42.863","1779.627","1712.494"
"8","4","13","740","188","28","2","904.461","51.239","2723.863","2619.984"
"8","4","14","691","185","28","3","771.039","46.548","2374.546","2285.227"
"8","4","15","613","176","27","3","590.478","41.217","1851.109","1781.484"
"8","4","16","488","157","26","3","380.882","35.007","1194.922","1146.388"
"8","4","17","148","120","25","3","146.886","28.011","466.908","437.091"
"8","4","18","101","38","23","3","31.108","22.605","108.115","85.709"
"8","4","19","0","0","22","4","0","22","0","0"
"8","4","20","0","0","22","4","0","22","0","0"
"8","4","21","0","0","21","3","0","21","0","0"
"8","4","22","0","0","21","3","0","21","0","0"
"8","4","23","0","0","20","3","0","20","0","0"
"8","5","0","0","0","20","3","0","20","0","0"
"8","5","1","0","0","20","2","0","20","0","0"
"8","5","2","0","0","19","2","0","19","0","0"
"8","5","3","0","0","19","2","0","19","0","0"
"8","5","4","0","0","19","1","0","19","0","0"
"8","5","5","121","30","20","1","24.905","18.529","88.195","66.165"
"8","5","6","393","90","22","1","170.012","25.467","498.932","468.395"
"8","5","7","566","125","25","0","378.828","39.016","1153.155","1105.828"
"8","5","8","669","148","27","0","590.849","49.397","1771.266","1704.421"
"8","5","9","734","162","28","0","775.626","57.173","2254.873","2170.281"
"8","5","10","813","146","29","0","920.792","63.217","2594.685","2496.322"
"8","5","11","825","151","29","1","990.232","59.631","2849.185","2739.806"
"8","5","12","821","154","30","1","990.957","60.822","2832.243","2723.617"
"8","5","13","808","150","30","2","924.763","54.802","2731.699","2627.481"
"8","5","14","769","145","29","2","791.18","50.456","2386.11","2296.327"
"8","5","15","703","136","29","2","608.644","45.615","1862.5","1792.474"
"8","5","16","583","125","28","2","394.157","38.707","1205.402","1156.563"
"8","5","17","403","94","26","2","181.794","30.523","525.613","494.468"
"8","5","18","139","35","24","2","28.817","23.683","99.653","77.407"
"8","5","19","0","0","23","2","0","23","0","0"
"8","5","20","0","0","22","3","0","22","0","0"
"8","5","21","0","0","21","3","0","21","0","0"
"8","5","22","0","0","21","2","0","21","0","0"
"8","5","23","0","0","21","2","0","21","0","0"
"8","6","0","0","0","20","2","0","20","0","0"
"8","6","1","0","0","20","1","0","20","0","0"
"8","6","2","0","0","20","1","0","20","0","0"
"8","6","3","0","0","19","2","0","19","0","0"
"8","6","4","0","0","19","2","0","19","0","0"
"8","6","5","0","11","19","3","10.409","17.617","37.017","15.937"
"8","6","6","295","92","20","3","150.636","22.068","460.652","430.973"
"8","6","7","53","181","22","3","197.596","25.587","670.906","636.341"
"8","6","8","288","264","23","2","453.495","33.983","1480.376","1423.159"
"8","6","9","465","278","25","2","672.488","42.306","2117.906","2038.561"
"8","6","10","8","209","26","2","208.717","32.115","693.316","658.206"
"8","6","11","369","401","27","2","790.111","46.476","2441.311","2349.296"
"8","6","12","214","448","27","1","676.1","48.801","2063.66","1986.345"
"8","6","13","454","336","27","1","785.893","51.389","2365.175","2276.231"
"8","6","14","495","260","27","1","683.019","48.978","2077.821","1999.979"
"8","6","15","664","152","26","1","598.698","45.254","1836.366","1767.259"
"8","6","16","552","134","25","1","386.073","37.791","1187.788","1139.461"
"8","6","17","161","107","24","1","137.46","28.256","431.61","402.574"
"8","6","18","150","35","23","1","27.307","22.442","94.976","72.819"
"8","6","19","0","0","21","1","0","21","0","0"
"8","6","20","0","0","21","1","0","21","0","0"
"8","6","21","0","0","20","2","0","20","0","0"
"8","6","22","0","0","19","2","0","19","0","0"
"8","6","23","0","0","19","2","0","19","0","0"
"8","7","0","0","0","18","3","0","18","0","0"
"8","7","1","0","0","18","3","0","18","0","0"
"8","7","2","0","0","17","3","0","17","0","0"
"8","7","3","0","0","17","3","0","17","0","0"
"8","7","4","0","0","17","3","0","17","0","0"
"8","7","5","243","26","17","3","20.121","15.806","72.14","50.411"
"8","7","6","562","62","19","3","179.813","21.78","504.772","474.102"
"8","7","7","704","85","22","3","399.079","30.422","1254.347","1204.068"
"8","7","8","773","105","24","3","612.968","37.893","1946.281","1873.264"
"8","7","9","818","120","25","2","798.079","45.883","2464.427","2371.47"
"8","7","10","822","142","26","2","924.859","50.453","2796.692","2689.635"
"8","7","11","835","147","26","2","988.182","52.322","2959.943","2845.581"
"8","7","12","826","153","27","1","994.538","58.121","2885.853","2774.837"
"8","7","13","6","182","26","1","180.523","34.412","592.965","560.259"
"8","7","14","2","161","26","1","155.853","29.881","523.325","492.233"
"8","7","15","0","129","25","2","123.074","27.167","418.671","389.919"
"8","7","16","168","194","25","2","265.316","30.842","868.009","828.489"
"8","7","17","471","79","24","2","182.715","28.099","520.263","489.241"
"8","7","18","147","30","22","3","23.242","21.483","81.197","59.299"
"8","7","19","0","0","20","4","0","20","0","0"
"8","7","20","0","0","19","4","0","19","0","0"
"8","7","21","0","0","18","3","0","18","0","0"
"8","7","22","0","0","17","3","0","17","0","0"
"8","7","23","0","0","17","3","0","17","0","0"
"8","8","0","0","0","16","3","0","16","0","0"
"8","8","1","0","0","16","3","0","16","0","0"
"8","8","2","0","0","16","3","0","16","0","0"
"8","8","3","0","0","15","3","0","15","0","0"
"8","8","4","0","0","15","3","0","15","0","0"
"8","8","5","215","25","16","3","19.232","14.824","69.256","47.581"
"8","8","6","528","67","19","3","176.987","21.709","502.386","471.77"
"8","8","7","686","91","22","3","396.861","30.363","1249.154","1199.029"
"8","8","8","772","108","23","2","615.159","38.735","1945.069","1872.097"
"8","8","9","820","122","24","2","801.662","45.011","2486.724","2392.853"
"8","8","10","744","193","25","1","909.087","53.312","2707.151","2603.995"
"8","8","11","757","200","26","1","978.455","56.488","2864.978","2754.896"
"8","8","12","747","206","27","1","976.029","57.6","2840.351","2731.364"
"8","8","13","632","257","27","1","873.472","54.871","2579.382","2481.662"
"8","8","14","578","248","27","1","738.213","50.833","2223.11","2139.75"
"8","8","15","499","225","26","2","560.154","41.311","1757.786","1691.404"
"8","8","16","385","184","25","2","355.45","34.572","1124.083","1077.586"
"8","8","17","247","114","24","2","162.877","27.865","500.382","469.812"
"8","8","18","67","26","22","2","21.731","21.367","75.962","54.161"
"8","8","19","0","0","21","2","0","21","0","0"
"8","8","20","0","0","20","2","0","20","0","0"
"8","8","21","0","0","19","1","0","19","0","0"
"8","8","22","0","0","19","1","0","19","0","0"
"8","8","23","0","0","18","1","0","18","0","0"
"8","9","0","0","0","18","2","0","18","0","0"
"8","9","1","0","0","17","2","0","17","0","0"
"8","9","2","0","0","17","2","0","17","0","0"
"8","9","3","0","0","17","2","0","17","0","0"
"8","9","4","0","0","17","2","0","17","0","0"
"8","9","5","102","24","18","2","18.45","16.674","65.891","44.278"
"8","9","6","369","90","20","2","163.728","22.696","488.52","458.218"
"8","9","7","552","128","23","1","374.543","33.524","1171.771","1123.907"
"8","9","8","666","150","25","1","590.309","42.787","1831.511","1762.574"
"8","9","9","736","163","26","0","778.052","55.367","2284.435","2198.688"
"8","9","10","500","300","27","0","789.776","57.618","2297.235","2210.985"
"8","9","11","825","155","27","0","994.082","63.521","2797.795","2690.689"
"8","9","12","826","154","28","0","995.133","65.396","2770.626","2664.712"
"8","9","13","842","132","28","0","929.974","63.592","2614.983","2515.764"
"8","9","14","122","352","28","1","457.458","44.184","1429.12","1373.517"
"8","9","15","744","119","28","2","614.132","43.806","1894.743","1823.573"
"8","9","16","643","104","27","2","396.735","37.792","1211.073","1162.068"
"8","9","17","473","77","26","2","179.403","30.468","502.426","471.809"
"8","9","18","175","28","24","2","21.696","23.481","75.096","53.312"
"8","9","19","0","0","22","2","0","22","0","0"
"8","9","20","0","0","22","2","0","22","0","0"
"8","9","21","0","0","21","2","0","21","0","0"
"8","9","22","0","0","20","2","0","20","0","0"
"8","9","23","0","0","20","2","0","20","0","0"
"8","10","0","0","0","19","2","0","19","0","0"
"8","10","1","0","0","18","1","0","18","0","0"
"8","10","2","0","0","18","1","0","18","0","0"
"8","10","3","0","0","18","1","0","18","0","0"
"8","10","4","0","0","18","2","0","18","0","0"
"8","10","5","150","25","19","2","19.307","17.726","68.622","46.959"
"8","10","6","458","75","21","2","169.219","23.867","485.491","455.256"
"8","10","7","626","105","24","2","383.952","33.088","1196.603","1148.02"
"8","10","8","726","123","26","1","601.057","44.107","1850.165","1780.573"
"8","10","9","788","133","27","0","786.912","56.62","2294.074","2207.949"
"8","10","10","839","131","28","0","922.783","62.409","2612.24","2513.137"
"8","10","11","847","139","29","0","991.48","65.879","2752.703","2647.572"
"8","10","12","845","141","29","0","992.522","66.219","2750.153","2645.133"
"8","10","13","97","398","29","1","491.09","46.357","1518.181","1459.757"
"8","10","14","92","346","29","1","419.927","42.273","1325.031","1272.633"
"8","10","15","20","227","28","1","231.379","35.361","755.65","718.998"
"8","10","16","9","157","27","1","153.735","31.08","512.23","481.39"
"8","10","17","330","103","26","2","170.518","29.45","504.706","474.037"
"8","10","18","84","28","24","2","23.298","23.495","80.637","58.749"
"8","10","19","0","0","22","2","0","22","0","0"
"8","10","20","0","0","21","2","0","21","0","0"
"8","10","21","0","0","21","2","0","21","0","0"
"8","10","22","0","0","20","2","0","20","0","0"
"8","10","23","0","0","20","2","0","20","0","0"
"8","11","0","0","0","20","2","0","20","0","0"
"8","11","1","0","0","19","1","0","19","0","0"
"8","11","2","0","0","19","1","0","19","0","0"
"8","11","3","0","0","18","1","0","18","0","0"
"8","11","4","0","0","18","1","0","18","0","0"
"8","11","5","102","23","19","1","17.687","17.378","62.965","41.407"
"8","11","6","383","86","22","0","162.368","26.345","472.456","442.514"
"8","11","7","560","124","25","0","373.636","38.78","1137.464","1090.587"
"8","11","8","659","150","26","1","585.52","43.622","1808.775","1740.632"
"8","11","9","712","173","27","2","768.883","47.026","2360.854","2272.083"
"8","11","10","752","183","28","2","905.924","51.833","2719.313","2615.631"
"8","11","11","517","342","28","3","885.277","49.075","2698.155","2595.386"
"8","11","12","549","329","28","3","904.227","49.447","2750.494","2645.459"
"8","11","13","324","385","27","4","707.209","42.569","2229.195","2145.6"
"8","11","14","486","267","27","4","681.338","41.658","2152.872","2072.204"
"8","11","15","432","227","26","4","517.087","37.181","1657.443","1594.459"
"8","11","16","482","136","25","4","352.729","32.372","1115.24","1068.994"
"8","11","17","215","96","24","3","137.815","26.708","424.141","395.269"
"8","11","18","39","26","22","3","22.976","21.36","80.316","58.434"
"8","11","19","0","0","21","3","0","21","0","0"
"8","11","20","0","0","21","3","0","21","0","0"
"8","11","21","0","0","20","3","0","20","0","0"
"8","11","22","0","0","20","3","0","20","0","0"
"8","11","23","0","0","20","3","0","20","0","0"
"8","12","0","0","0","20","3","0","20","0","0"
"8","12","1","0","0","20","3","0","20","0","0"
"8","12","2","0","0","20","3","0","20","0","0"
"8","12","3","0","0","20","3","0","20","0","0"
"8","12","4","0","0","20","3","0","20","0","0"
"8","12","5","0","8","20","4","7.567","18.766","26.767","5.875"
"8","12","6","0","45","21","4","42.692","20.532","149.806","126.6"
"8","12","7","2","143","22","4","137.188","23.705","474.111","444.132"
"8","12","8","210","269","23","5","404.168","29.908","1347.622","1294.537"
"8","12","9","210","349","23","6","525.391","31.694","1746.271","1680.284"
"8","12","10","129","409","24","6","541.282","33.143","1788.796","1721.345"
"8","12","11","56","401","24","5","460.817","32.673","1526.607","1467.912"
"8","12","12","20","319","24","5","330.628","30.018","1109.5","1063.417"
"8","12","13","13","263","24","5","266.826","28.565","901.633","861.232"
"8","12","14","8","211","23","4","209.636","26.766","714.4","678.773"
"8","12","15","6","187","23","4","183.266","26.075","626.402","592.905"
"8","12","16","0","63","22","5","59.83","22.241","208.291","183.936"
"8","12","17","0","50","21","5","47.452","20.776","166.322","142.794"
"8","12","18","0","9","20","6","8.514","19.077","30.076","9.123"
"8","12","19","0","0","20","6","0","20","0","0"
"8","12","20","0","0","19","6","0","19","0","0"
"8","12","21","0","0","19","7","0","19","0","0"
"8","12","22","0","0","19","7","0","19","0","0"
"8","12","23","0","0","20","8","0","20","0","0"
"8","13","0","0","0","20","8","0","20","0","0"
"8","13","1","0","0","21","7","0","21","0","0"
"8","13","2","0","0","21","6","0","21","0","0"
"8","13","3","0","0","21","5","0","21","0","0"
"8","13","4","0","0","21","3","0","21","0","0"
"8","13","5","57","24","21","3","20.109","19.927","70.758","49.055"
"8","13","6","320","85","23","2","147.893","25.336","438.494","409.306"
"8","13","7","0","90","24","1","85.577","25.424","293.526","267.439"
"8","13","8","0","125","24","1","119.263","26.197","407.578","379.068"
"8","13","9","22","271","25","1","280.19","32.443","928.999","887.872"
"8","13","10","0","110","26","1","105.065","28.758","354.711","327.339"
"8","13","11","15","281","26","1","287.762","33.624","948.891","907.233"
"8","13","12","24","333","27","2","348.711","35.559","1138.969","1092.048"
"8","13","13","26","309","27","2","333.061","35.343","1088.968","1043.464"
"8","13","14","89","343","27","2","414.712","37.398","1341.189","1288.301"
"8","13","15","134","274","26","2","361.203","35.27","1175.734","1127.756"
"8","13","16","139","186","25","3","243.625","30.244","800.377","762.597"
"8","13","17","467","71","24","3","168.291","27.157","473.042","443.087"
"8","13","18","165","23","22","3","17.761","21.313","62.1","40.558"
"8","13","19","0","0","21","3","0","21","0","0"
"8","13","20","0","0","20","3","0","20","0","0"
"8","13","21","0","0","20","4","0","20","0","0"
"8","13","22","0","0","19","4","0","19","0","0"
"8","13","23","0","0","18","4","0","18","0","0"
"8","14","0","0","0","18","4","0","18","0","0"
"8","14","1","0","0","17","4","0","17","0","0"
"8","14","2","0","0","16","4","0","16","0","0"
"8","14","3","0","0","16","5","0","16","0","0"
"8","14","4","0","0","15","4","0","15","0","0"
"8","14","5","212","21","16","4","15.898","14.855","57.245","35.793"
"8","14","6","581","58","17","4","176.646","19.437","494.152","463.722"
"8","14","7","749","76","19","4","407.365","26.831","1297.262","1245.702"
"8","14","8","835","88","20","4","631.333","33.094","2050.27","1973.452"
"8","14","9","881","97","21","3","819.887","40.193","2606.09","2507.246"
"8","14","10","902","106","22","3","954.516","44.61","2976.202","2861.1"
"8","14","11","910","111","23","3","1023.765","47.406","3147.767","3024.696"
"8","14","12","903","115","24","3","1021.423","48.468","3123.062","3001.155"
"8","14","13","104","397","24","4","497.186","35.439","1624.666","1562.771"
"8","14","14","99","344","24","4","423.965","32.847","1402.142","1347.38"
"8","14","15","746","121","23","4","612.928","35.711","1968.325","1894.511"
"8","14","16","623","110","23","4","388.267","31.316","1221.648","1172.333"
"8","14","17","428","82","22","4","168.323","25.106","485.959","455.714"
"8","14","18","108","24","20","4","18.578","19.32","65.552","43.946"
"8","14","19","0","0","18","4","0","18","0","0"
"8","14","20","0","0","18","3","0","18","0","0"
"8","14","21","0","0","17","3","0","17","0","0"
"8","14","22","0","0","17","3","0","17","0","0"
"8","14","23","0","0","16","3","0","16","0","0"
"8","15","0","0","0","16","3","0","16","0","0"
"8","15","1","0","0","15","3","0","15","0","0"
"8","15","2","0","0","14","3","0","14","0","0"
"8","15","3","0","0","14","4","0","14","0","0"
"8","15","4","0","0","14","3","0","14","0","0"
"8","15","5","203","20","14","3","15.045","12.666","54.705","33.3"
"8","15","6","567","56","16","3","171.388","18.52","480.639","450.514"
"8","15","7","727","75","18","3","396.388","26.331","1265.293","1214.688"
"8","15","8","808","88","20","3","615.557","33.994","1990.403","1915.786"
"8","15","9","855","97","21","3","798.594","39.675","2545.054","2448.77"
"8","15","10","456","323","22","3","773.215","40.502","2462.764","2369.875"
"8","15","11","582","285","22","3","892.313","43.117","2805.443","2698.001"
"8","15","12","532","303","23","3","859.985","43.635","2696.615","2593.912"
"8","15","13","30","331","23","4","359.776","31.205","1200.351","1151.659"
"8","15","14","32","292","23","4","316.253","29.26","1064.738","1019.912"
"8","15","15","0","162","22","3","155.145","24.996","533.212","501.893"
"8","15","16","0","109","21","3","103.781","22.333","361.144","333.635"
"8","15","17","0","70","20","3","66.226","20.271","232.664","207.821"
"8","15","18","0","11","19","3","10.411","17.792","36.993","15.914"
"8","15","19","0","0","17","3","0","17","0","0"
"8","15","20","0","0","17","3","0","17","0","0"
"8","15","21","0","0","17","2","0","17","0","0"
"8","15","22","0","0","16","2","0","16","0","0"
"8","15","23","0","0","16","2","0","16","0","0"
"8","16","0","0","0","16","2","0","16","0","0"
"8","16","1","0","0","15","2","0","15","0","0"
"8","16","2","0","0","15","2","0","15","0","0"
"8","16","3","0","0","14","3","0","14","0","0"
"8","16","4","0","0","14","3","0","14","0","0"
"8","16","5","10","19","15","3","18.025","13.738","65.227","43.627"
"8","16","6","218","88","17","3","128.633","18.503","406.979","378.482"
"8","16","7","337","157","20","3","303.138","26.02","995.646","952.725"
"8","16","8","375","233","21","3","478.787","31.588","1577.723","1517.372"
"8","16","9","105","340","22","3","424.817","31.758","1412.325","1357.247"
"8","16","10","579","270","23","4","832.633","40.317","2654.292","2553.403"
"8","16","11","528","332","24","4","886.076","43.184","2784.888","2678.35"
"8","16","12","478","346","24","4","851.085","42.563","2683.453","2581.316"
"8","16","13","238","399","25","4","633.055","38.95","2032.503","1956.341"
"8","16","14","185","347","25","4","503.966","35.813","1641.736","1579.276"
"8","16","15","419","232","24","4","511.014","34.709","1657.574","1594.586"
"8","16","16","140","187","23","4","244.532","28.022","811.497","773.434"
"8","16","17","113","93","22","3","111.329","23.764","360.237","332.747"
"8","16","18","74","20","20","3","16.903","19.094","59.706","38.208"
"8","16","19","0","0","19","2","0","19","0","0"
"8","16","20","0","0","18","2","0","18","0","0"
"8","16","21","0","0","18","2","0","18","0","0"
"8","16","22","0","0","17","3","0","17","0","0"
"8","16","23","0","0","16","3","0","16","0","0"
"8","17","0","0","0","16","3","0","16","0","0"
"8","17","1","0","0","15","3","0","15","0","0"
"8","17","2","0","0","15","3","0","15","0","0"
"8","17","3","0","0","15","3","0","15","0","0"
"8","17","4","0","0","15","3","0","15","0","0"
"8","17","5","0","15","16","3","14.21","14.683","51.204","29.863"
"8","17","6","0","36","17","3","34.133","16.187","122.166","99.493"
"8","17","7","0","41","19","3","38.898","18.401","137.831","114.856"
"8","17","8","617","159","20","3","566.961","31.998","1856.73","1786.907"
"8","17","9","676","181","22","3","747.675","39.385","2387.691","2297.844"
"8","17","10","158","406","24","3","566.408","37.652","1830.51","1761.608"
"8","17","11","18","301","25","2","310.937","33.438","1026.241","982.482"
"8","17","12","27","329","26","2","357.795","34.86","1172.678","1124.788"
"8","17","13","795","153","27","2","909.497","49.821","2759.384","2653.961"
"8","17","14","45","304","26","2","339.325","36.229","1104.087","1058.157"
"8","17","15","41","240","26","2","262.42","32.467","868.381","828.851"
"8","17","16","627","100","25","2","376.178","34.182","1162.652","1115.052"
"8","17","17","454","70","24","2","160.251","27.863","446.226","416.868"
"8","17","18","117","18","22","2","13.83","21.142","48.392","27.104"
"8","17","19","0","0","20","4","0","20","0","0"
"8","17","20","0","0","19","5","0","19","0","0"
"8","17","21","0","0","18","4","0","18","0","0"
"8","17","22","0","0","17","4","0","17","0","0"
"8","17","23","0","0","17","4","0","17","0","0"
"8","18","0","0","0","16","4","0","16","0","0"
"8","18","1","0","0","15","3","0","15","0","0"
"8","18","2","0","0","15","3","0","15","0","0"
"8","18","3","0","0","14","3","0","14","0","0"
"8","18","4","0","0","14","3","0","14","0","0"
"8","18","5","188","17","16","3","12.535","14.634","45.178","23.948"
"8","18","6","557","55","18","2","167.154","20.733","462.913","433.184"
"8","18","7","717","77","20","2","392.989","29.313","1236.544","1186.791"
"8","18","8","800","93","22","2","614.89","37.735","1951.733","1878.519"
"8","18","9","844","106","23","2","798.373","43.963","2489.26","2395.285"
"8","18","10","879","109","24","2","935.177","48.793","2852.688","2743.153"
"8","18","11","888","114","25","2","1003.554","51.769","3014.87","2897.996"
"8","18","12","442","337","25","2","806.022","47.187","2481.162","2387.519"
"8","18","13","394","349","26","2","734.096","45.829","2275.063","2189.682"
"8","18","14","396","292","26","2","624.196","42.9","1959.918","1886.408"
"8","18","15","762","106","26","2","601.916","42.022","1869.933","1799.644"
"8","18","16","662","91","25","1","380.714","37.646","1152.784","1105.468"
"8","18","17","491","63","23","1","159.594","27.912","435.813","406.685"
"8","18","18","131","17","21","1","13.062","20.02","45.941","24.698"
"8","18","19","0","0","20","1","0","20","0","0"
"8","18","20","0","0","19","0","0","19","0","0"
"8","18","21","0","0","18","0","0","18","0","0"
"8","18","22","0","0","18","0","0","18","0","0"
"8","18","23","0","0","17","0","0","17","0","0"
"8","19","0","0","0","16","1","0","16","0","0"
"8","19","1","0","0","16","1","0","16","0","0"
"8","19","2","0","0","16","1","0","16","0","0"
"8","19","3","0","0","15","1","0","15","0","0"
"8","19","4","0","0","15","1","0","15","0","0"
"8","19","5","141","17","16","2","12.554","14.426","45.289","24.058"
"8","19","6","512","59","18","2","161.651","20.582","453.812","424.286"
"8","19","7","682","84","21","1","384.335","31.819","1196.865","1148.275"
"8","19","8","770","101","23","1","603.863","41.273","1883.396","1812.63"
"8","19","9","817","114","24","1","788.783","48.34","2403.973","2313.471"
